ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2013;RM_RIDE;26;Regi o Metropolitana de Recife (PE);756;79;729;749;69;749;568;703;608;428;11;166;429;249;11;166;429;235;7239;1683;786;426;9719;8547;6095;5594;6904;959;661;705;802;9781;8731;3074;8245;6655;5166;1555;1582;1178;8995;9221;5041;1853;84473;85605;157332;7672;11897;26292;42571;69047;272857;415557;2176;1429;591;628;441;1113;2844;3009;78;14776;3852054;3848567;3797667;108153;516010;719511;170753;203501;3004218;183493;439332;2800716;2361384;302958;1580205
2013;RM_RIDE;27;Regi o Metropolitana de Macei  (AL);701;783;647;68;615;663;535;68;505;446;132;219;344;237;132;219;344;232;7195;2314;62;4355;8852;8109;5089;4488;6153;86;1059;1133;1326;96;791;3172;741;5877;4261;1146;2532;19;879;9122;3875;1518;55109;55487;103191;7392;12023;22984;34083;52501;153479;221822;1267;877;5;43;317;1178;3457;3442;9143;15968;1213250;1211779;1203528;37824;181435;247850;61155;66415;920405;69196;153592;853990;700397;75231;476176
2013;RM_RIDE;28;Regi o Metropolitana de Aracaju (SE);748;791;706;748;721;699;564;694;579;447;123;18;403;246;123;18;403;235;7247;2015;475;395;9666;7555;5859;4895;7207;966;459;491;588;976;8966;4208;827;6941;5308;164;2368;1814;8445;8553;4408;269;83878;85127;146796;763;12388;26685;42655;71729;267009;402325;2059;1367;586;604;315;1141;2818;2194;8906;15263;889466;888548;875509;27255;126395;175603;48280;49207;679874;50663;125863;630666;504803;42284;386390
2013;RM_RIDE;29;Regi o Metropolitana de Salvador (BA);741;776;705;743;746;685;578;667;617;468;14;125;37;22;14;125;37;212;7154;2405;581;3682;9665;8467;5316;3966;7455;1026;436;451;517;9872;8764;3626;819;7318;6008;1428;249;2087;94;9683;481;1362;81634;82479;133421;7835;15124;30052;48039;7439;241152;347966;154;1068;532;489;232;707;2294;2234;8333;16311;3746540;3741775;3703436;106562;465240;639383;173570;174142;2956098;201255;438515;2781955;2343439;217701;1785994
2013;RM_RIDE;31;Regi o Metropolitana de Belo Horizonte (MG);798;853;756;787;698;787;645;775;664;522;91;122;337;191;91;122;337;183;762;1418;749;3832;927;9563;7047;5588;698;99;317;34;406;9919;8692;3161;8833;6582;518;1717;1531;1095;9478;9763;6168;2177;106946;10763;165325;7792;21057;4224;62947;96003;312728;457511;1446;988;524;476;136;359;1315;2365;7907;16745;5103531;5090132;5057783;125464;630611;912262;215057;281651;4071855;275715;669408;3790204;3120796;382148;2546976
2013;RM_RIDE;32;Regi o Metropolitana de Grande Vit ria (ES);796;9;733;765;706;747;636;834;629;49;73;142;359;201;73;142;359;191;7901;92;654;4013;925;8307;6678;5664;706;981;402;43;502;9775;8401;2949;8603;6755;5195;1549;1961;1633;8652;8954;5315;1912;93599;94965;159063;785;17617;3584;55466;88393;270418;389058;1456;1012;523;467;262;523;1703;1935;6614;16149;1810555;1809690;1783655;51444;242359;335223;89991;92864;1410461;88571;217251;1317596;1100345;118366;830657
2013;RM_RIDE;33;Regi o Metropolitana de Rio de Janeiro (RJ);792;89;73;766;727;732;643;827;644;5;71;118;347;188;71;118;347;179;7837;1033;1021;4319;9495;8478;6471;4817;7273;101;238;251;284;9784;8914;3345;8652;7046;5315;1615;2005;1614;9183;9239;5614;1755;94283;95617;15567;7453;17566;36229;55602;88018;273452;397796;1479;1017;527;478;256;551;169;192;7086;15821;12255385;12247276;12076502;302323;1553034;2142483;539098;589449;9810142;561303;1303471;9220692;7917221;1251392;5509714
2013;RM_RIDE;35;Regi o Metropolitana de S o Paulo (SP);842;91;815;806;756;846;688;85;716;534;66;121;337;184;66;121;337;175;796;947;873;4032;9547;9468;8132;671;7557;1044;257;273;316;9885;8495;2998;9251;7251;5803;2153;866;59;928;9203;6717;2214;120691;121852;196826;8014;21968;44303;68743;111588;35661;517512;1562;1076;537;499;157;293;1159;1608;6061;16551;20706166;20689141;20491983;534734;2494782;3462522;897151;967739;16563931;978301;2390276;15596191;13205915;1807405;10111695
2013;RM_RIDE;41;Regi o Metropolitana de Curitiba (PR);812;873;775;791;729;799;668;807;663;557;76;145;296;178;76;145;296;172;774;1057;666;4055;9526;9563;6956;5913;7291;10;298;316;377;9867;8171;3209;884;6994;5281;1931;1119;751;9212;9321;5655;213;109718;110699;182211;8422;24825;47921;70155;110541;295821;414938;1141;813;481;39;116;269;856;1003;7498;1631;3356024;3353287;3323592;97005;458463;623403;164262;164939;2611333;160926;393008;2446393;2053384;223478;1687224
2013;RM_RIDE;42;Regi o Metropolitana de Florian polis (SC);837;879;816;817;778;835;704;813;74;58;75;93;29;159;75;93;29;153;7776;1152;694;3662;943;9529;8576;5845;778;1094;156;165;173;9779;8323;4029;8828;7596;5983;2515;959;686;918;9163;6966;3092;128886;129964;188295;7484;30452;57125;83419;134526;338008;461227;1053;772;467;363;88;125;545;207;2951;16292;942274;941605;933793;18641;110218;150910;44457;40692;755149;47884;107133;714457;607323;65430;479657
2013;RM_RIDE;43;Regi o Metropolitana de Porto Alegre (RS);785;861;708;795;693;716;653;792;636;553;8;101;304;168;8;101;304;162;7663;1194;932;4122;7976;8795;677;5104;6927;1002;215;221;246;9788;8716;3237;849;6642;5098;1499;2011;1648;9356;9443;5671;2167;112562;113199;168332;7376;24566;47356;68589;103166;318078;463218;1288;885;504;433;87;187;1028;1666;6555;17564;4132365;4130141;4106912;83767;502568;688203;188187;185634;3311312;196696;481709;3125677;2643968;385113;2023722
2013;RM_RIDE;51;Regi o Metropolitana de Vale do Rio Cuiab  (MT);785;8;799;757;74;831;637;704;674;545;12;157;28;189;12;157;28;186;7298;2083;702;4204;9674;8957;812;6494;7399;999;543;575;663;9739;8661;3948;9149;6994;558;1863;1143;976;8772;9056;6206;2776;89105;8951;15168;8164;20966;43302;62488;93351;22534;308019;959;701;449;358;17;445;128;33;8038;15965;877008;875695;871740;31147;117149;165328;38124;48178;679059;52213;118712;630880;512167;61601;415981
2013;RM_RIDE;52;Regi o Metropolitana de Goi nia (GO);78;806;759;776;693;794;633;713;644;553;115;151;288;188;115;151;288;185;7334;1853;761;4014;8922;9005;7725;61;6933;967;441;468;542;9806;8894;3371;9066;6502;5009;1596;1012;729;9162;9061;6668;2293;99757;100158;15339;7775;24464;44454;62761;93505;274091;394719;1145;795;483;397;8;23;964;2043;854;1689;2344839;2344044;2334653;59078;296797;411737;106979;114939;1851485;117279;291426;1736545;1445119;178331;1175999
2014;RM_RIDE;13;Regi o Metropolitana de Manaus (AM);732;758;723;717;708;73;568;653;62;452;138;143;369;225;138;143;369;217;7046;2286;459;4842;8938;8914;6042;5292;7081;981;379;409;49;9809;8423;3629;8137;6818;5419;1294;1814;141;9264;9556;5115;1983;69167;69514;138608;8254;12495;24887;38577;61587;207947;313896;1679;1113;551;535;314;1095;3085;3821;9149;15805;2326990;2323973;2312367;82717;400298;545311;135869;145013;1674696;135078;304454;1529683;1225228;106854;950964
2014;RM_RIDE;15;Regi o Metropolitana de Bel m (PA);734;812;693;704;711;684;596;725;613;476;107;116;324;189;107;116;324;182;7374;1618;576;4164;8923;8823;5499;4106;7105;979;343;368;437;9766;881;3982;8033;6865;5217;1117;243;1984;9269;9622;4762;1699;63863;64156;112792;7881;14113;27085;39623;6012;178788;259725;1261;868;501;435;251;911;2636;3692;9472;16222;2224631;2221243;2211112;65605;315696;429618;107700;113921;1698843;148032;325825;1584921;1259096;128192;987403
2014;RM_RIDE;16;Regi o Metropolitana de Macap  (AP);741;793;728;705;731;726;571;676;592;466;147;187;339;229;147;187;339;224;7255;2728;391;5204;8641;9277;6203;4911;7312;983;555;612;759;9733;851;3499;8404;7001;5636;1659;2053;1703;9075;9398;5114;1882;64364;64657;143873;8468;12275;23964;38744;64875;181279;256586;1416;10;518;47;265;1123;3237;4491;9479;15802;565779;565779;563212;22388;105625;142382;38665;36756;394250;36327;79331;357493;278162;22115;212980
2014;RM_RIDE;21;Regi o Metropolitana de Grande S o Lu s (MA);728;736;81;647;803;813;584;628;695;457;147;142;294;198;147;142;294;194;6917;2663;601;408;9787;9123;7731;5887;8027;992;413;437;519;9882;8858;2897;9243;7728;5833;935;14;1199;9456;9448;669;1806;44728;45394;85333;7951;9834;22396;34587;49318;107424;145005;9;667;432;336;633;1382;3498;3309;7324;14553;1402168;1400328;1379792;35347;202630;283062;65951;80432;1080153;73171;197318;999721;802402;84262;582424
2014;RM_RIDE;22;Regi o Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);74;778;729;714;654;77;58;682;59;484;123;191;322;216;123;191;322;212;7165;2078;638;4331;9962;9065;6622;5168;6537;9;965;1026;1217;9928;9131;3612;8419;6157;4607;1184;1477;105;965;9718;6047;1853;67923;67951;110293;7364;1382;27348;42791;6531;190172;279453;1358;924;509;457;165;966;2662;4658;9887;16125;1198432;1196563;1196060;35158;172426;233527;56549;61100;912685;63699;142978;851585;708607;76457;540302
2014;RM_RIDE;23;Regi o Metropolitana de Fortaleza (CE);731;778;712;706;676;73;561;679;574;454;127;194;357;232;127;194;357;226;7168;2047;752;4272;9621;7969;6321;5299;6759;891;791;845;1007;9805;783;3041;859;6348;4578;108;1485;1258;7983;842;4553;1823;64674;65444;111905;7507;12474;25883;38667;60229;188476;276464;1442;983;522;473;426;1052;2919;3489;8203;15619;3809713;3796523;3751839;110434;522620;723612;178866;200992;2955858;223775;504731;2754866;2250135;286566;1636610
2014;RM_RIDE;24;Regi o Metropolitana de Natal (RN);756;824;726;722;653;765;582;73;595;455;114;18;37;229;114;18;37;221;7446;1955;648;4208;9399;8847;6374;5963;6526;914;883;923;1084;9774;8482;3715;8342;6111;4828;1381;1424;1164;9322;9521;5331;2196;7155;7193;122678;7443;1325;26972;42048;6732;208591;303601;151;1037;529;496;307;866;2807;3032;8355;15962;1453465;1451830;1444167;46347;208918;272988;68193;64069;1117145;87469;195790;1053076;857285;94187;627719
2014;RM_RIDE;25;Regi o Metropolitana de Jo o Pessoa (PB);727;791;667;727;637;682;542;693;533;43;124;201;409;255;124;201;409;245;7246;2032;639;4589;945;8625;5149;4073;637;913;1068;1113;1281;9788;7886;3072;7623;6124;4863;1569;1788;14;922;9598;4317;1846;73887;7426;129209;7361;11922;24648;38621;63456;230517;345083;1887;1261;569;587;429;111;3118;3387;8198;15601;1254589;1252860;1246572;36967;190803;251064;61289;60260;940147;58312;144207;879887;735679;80218;525639
2014;RM_RIDE;26;Regi o Metropolitana de Recife (PE);755;798;72;75;712;724;565;714;599;421;105;168;439;252;105;168;439;237;7286;1585;778;417;9715;7741;6238;5251;7123;969;618;657;742;9778;852;2738;8507;6859;5287;1607;206;1572;8596;8818;4833;1544;85275;86442;16144;7955;11695;26208;42068;70056;275367;41378;2183;1453;594;637;506;1095;2875;3127;7394;14919;3877327;3875159;3822860;104251;503952;704187;173670;200234;3038007;197444;453367;2837772;2384405;301640;1625016
2014;RM_RIDE;27;Regi o Metropolitana de Macei  (AL);721;789;67;709;635;688;54;689;524;436;127;218;385;251;127;218;385;243;7236;2152;668;4379;9152;7497;579;5061;6353;896;975;1044;1224;9665;8305;2971;7629;6083;4712;1525;19;1437;8153;8269;4594;1679;65984;66967;119253;7088;11691;24643;38281;59381;195922;291368;1604;1078;54;509;457;111;3153;2648;7683;1538;1222206;1222011;1204067;33806;180146;248475;61773;68328;931599;66575;151111;863270;712158;81626;476846
2014;RM_RIDE;28;Regi o Metropolitana de Aracaju (SE);759;796;732;749;724;736;583;703;621;453;117;152;395;232;117;152;395;221;7276;1907;632;4078;9924;8591;5847;5081;7238;1008;473;502;603;9883;9013;4283;8473;6947;5555;19;2089;1707;9479;9621;4972;2789;84692;85685;153068;7885;14044;28515;46606;78858;25579;361113;1697;1202;55;536;36;749;2474;2506;7241;15783;901700;900703;890263;25090;122013;162631;38022;40617;697453;53388;125219;656836;531616;56947;391954
2014;RM_RIDE;29;Regi o Metropolitana de Salvador (BA);754;78;719;765;757;701;596;675;644;487;135;105;364;21;135;105;364;201;7181;2295;666;365;9706;7583;6154;4582;7566;1048;308;327;381;9772;9356;3851;8068;746;6055;1614;2199;1828;9204;9348;5304;1937;93334;94267;149119;7849;16828;34101;51661;86437;277689;403401;1584;1091;541;508;213;648;181;2619;8498;15818;3776476;3773532;3736158;93246;449204;629291;156649;180086;3018264;189619;493569;2838177;2344607;251514;1848556
2014;RM_RIDE;31;Regi o Metropolitana de Belo Horizonte (MG);798;858;758;781;702;787;65;782;67;523;89;116;33;186;89;116;33;178;7649;135;754;4017;9664;9412;7159;5251;7017;1004;304;322;379;9921;8417;3099;87;6679;5178;1764;107;828;9429;9783;6126;2188;103444;103947;159547;7737;21928;4254;61503;96901;29506;420061;1303;915;508;444;119;303;1261;2506;7857;17431;5146597;5145234;5120334;133190;672602;925053;236625;252450;4059712;266548;636851;3807261;3170410;387992;2567763
2014;RM_RIDE;32;Regi o Metropolitana de Grande Vit ria (ES);806;906;744;777;732;75;648;843;645;501;7;133;355;196;7;133;355;186;7937;875;774;4183;914;8633;6422;5787;7321;1012;342;364;427;9804;8773;3106;896;702;5492;1804;181;1332;919;9292;5389;1913;100607;101698;166102;7571;17685;38331;59893;967;290925;413957;1478;1039;525;487;253;581;1586;2408;7522;15179;1839244;1838940;1819210;53593;242699;328595;79353;85896;1439078;87497;210357;1353182;1142825;142305;839506
2014;RM_RIDE;33;Regi o Metropolitana de Rio de Janeiro (RJ);803;895;749;772;746;751;655;832;662;51;7;116;339;184;7;116;339;175;7869;999;1097;4194;9338;8627;6744;5341;7459;1022;256;266;298;9846;8815;3548;8859;7236;5385;1723;1679;1221;9094;9201;5739;2054;97442;98937;159816;7385;18812;38599;58798;91763;279135;403621;1406;972;518;455;228;51;1458;1556;7076;1553;12321257;12314282;12128131;295487;1420695;1974900;495377;554205;10032476;544898;1304442;9478271;8173828;1352041;5529620
2014;RM_RIDE;35;Regi o Metropolitana de S o Paulo (SP);85;915;827;812;757;864;695;856;727;539;64;121;336;183;64;121;336;174;799;917;841;4027;9462;9603;879;6723;7573;1055;27;283;325;9912;8481;3324;9378;7263;5837;2304;703;558;9358;9223;7413;2358;125392;126755;21232;8169;23357;46645;70557;117116;373757;535892;1531;1068;535;491;161;258;1021;1264;4839;16535;20881992;20864396;20639980;472232;2611605;3647739;900738;1036134;16643298;932161;2291985;15607164;13315178;1756596;10020818
2014;RM_RIDE;41;Regi o Metropolitana de Curitiba (PR);818;879;786;792;733;814;677;815;67;569;73;147;281;172;73;147;281;167;7772;1013;696;3842;9382;9185;7617;637;7331;1008;279;286;335;9784;8052;3463;8906;7022;5516;2047;1123;888;8874;8998;5709;265;110607;111505;180167;8216;26045;50081;72121;112629;291605;403054;1059;766;469;373;111;19;825;797;4753;16767;3397681;3393180;3365868;89978;432763;599674;135796;166911;2691079;175140;413941;2524168;2110226;236376;1700271
2014;RM_RIDE;42;Regi o Metropolitana de Florian polis (SC);836;885;809;817;756;837;705;82;716;596;73;115;271;157;73;115;271;153;7812;1115;776;3253;9307;9863;8333;5969;7563;1051;249;259;306;9909;8126;3859;9115;7239;5724;2207;963;553;9285;9313;6629;2814;129174;129984;177978;731;31811;61082;88277;132618;331916;453487;976;715;453;349;68;112;667;457;4749;17799;959394;957854;951887;20246;100572;140918;33430;40345;798354;56671;130659;758009;627350;74462;505069
2014;RM_RIDE;43;Regi o Metropolitana de Porto Alegre (RS);787;866;702;801;71;698;654;798;629;557;79;104;305;169;79;104;305;163;7693;1162;1027;4158;7962;829;6375;5286;7096;1019;203;215;233;9757;8364;3239;8781;6802;5138;1754;2248;1689;8969;9313;4828;2277;117143;118064;17859;7384;24025;48979;72131;111224;329776;475548;1303;903;506;439;123;263;1013;1577;6694;16917;4157610;4155040;4122640;110831;491730;689660;161949;197930;3363720;185493;470470;3165790;2695320;427151;1999542
2014;RM_RIDE;51;Regi o Metropolitana de Vale do Rio Cuiab  (MT);787;804;8;757;764;819;638;708;674;544;12;158;282;19;12;158;282;187;7326;2033;728;4257;9396;7578;9104;6663;7644;1009;44;472;551;9894;8354;3888;8977;7356;5585;1805;909;744;7382;7337;5877;2649;89077;89647;154425;8054;2251;41638;61136;8807;23194;322599;1006;723;457;351;95;259;1202;931;7558;1785;885755;885755;880123;27962;122340;170959;38731;48619;685776;51162;113317;637156;523839;64482;408088
2014;RM_RIDE;52;Regi o Metropolitana de Goi nia (GO);786;809;781;77;727;81;64;718;683;535;112;126;305;186;112;126;305;181;7351;1801;57;3844;9138;963;7366;6263;7266;1013;347;37;437;9837;789;366;8793;695;5463;1691;826;551;9142;9563;549;2827;96534;9735;159595;8363;22768;44127;64119;96672;254292;350997;1049;76;467;373;126;357;1026;775;696;15812;2389621;2387401;2367383;62292;297988;411993;105388;114004;1862270;129819;299731;1748265;1448534;136121;1198791
2015;RM_RIDE;13;Regi o Metropolitana de Manaus (AM);736;762;738;708;748;733;569;66;637;439;134;137;38;226;134;137;38;217;7072;2214;434;4787;8881;9043;6409;5004;7477;1018;423;459;532;971;8406;3449;8332;7258;5822;1458;1592;1249;9216;947;5414;1975;65647;66175;13714;8292;11345;23319;37189;61106;195547;292354;1687;1128;547;528;375;1283;3383;3527;8755;15472;2373109;2372617;2353692;93298;377954;517986;121418;140032;1707718;147135;319425;1567685;1248260;102910;937649
2015;RM_RIDE;15;Regi o Metropolitana de Bel m (PA);745;816;721;702;7;731;599;73;631;466;105;125;336;196;105;125;336;189;7394;1566;604;4341;9367;8828;5851;5208;70;96;375;4;49;9844;8797;3721;8426;6654;5023;1147;2096;1767;9356;9641;5194;1932;63145;63383;109627;7476;13829;25483;38071;59326;179288;262892;1337;912;51;451;251;876;302;3854;9077;16882;2242438;2240712;2232303;74800;327062;436331;121784;109269;1699110;133249;310744;1589840;1279095;135426;960507
2015;RM_RIDE;16;Regi o Metropolitana de Macap  (AP);738;798;706;713;728;695;561;68;583;445;148;174;376;24;148;174;376;233;7285;2703;464;5048;8095;7949;6854;4897;7279;996;63;655;789;9772;8857;379;8536;6946;586;1666;2392;2319;9384;9396;635;2091;67458;68204;143532;8452;11334;23904;38418;6708;195364;271168;1539;1109;534;498;353;1284;3333;3772;8728;15631;577945;577638;571314;25761;101090;133297;34006;32207;410901;30300;79472;378694;299221;26831;228781
2015;RM_RIDE;21;Regi o Metropolitana de Grande S o Lu s (MA);739;742;796;682;781;804;575;637;674;443;142;153;351;222;142;153;351;215;6949;2533;572;3952;9636;8951;7247;633;7808;1004;471;499;593;984;9175;3329;9157;7495;5949;1287;1603;1419;9589;9497;6663;2206;55758;56325;107208;8114;11278;23446;35963;5629;152158;2149;1238;876;494;424;436;1245;3417;3382;8513;15537;1412983;1410432;1396233;43296;207101;289027;70317;81926;1093593;80240;190747;1011667;820920;80848;593236
2015;RM_RIDE;22;Regi o Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);745;781;754;702;653;811;575;686;602;461;121;202;343;228;121;202;343;222;7184;201;724;459;9791;9082;7154;642;6527;886;1067;1135;1338;9906;8456;3127;8875;6078;4489;1232;1376;1101;9423;9778;6066;2201;63011;63237;109012;7569;13416;24895;38571;59625;179119;26369;1377;935;513;456;243;917;3145;3922;9109;16783;1203635;1202109;1197813;45486;179551;244423;58732;64872;912166;56690;136094;847294;711199;87200;523531
2015;RM_RIDE;23;Regi o Metropolitana de Fortaleza (CE);738;782;728;707;676;756;562;686;59;438;123;189;381;239;123;189;381;231;7192;1951;731;4333;9227;8371;6773;586;6756;909;763;809;954;9836;8558;2746;8231;6442;468;119;1299;967;8822;9068;5809;191;65328;66353;116302;7601;11778;24191;38242;60825;19388;281371;1564;1078;534;49;379;1057;3239;2537;7813;15661;3841890;3832675;3773514;117702;521249;719362;158929;198113;2961048;200599;484650;2762935;2278284;280670;1628606
2015;RM_RIDE;24;Regi o Metropolitana de Natal (RN);773;829;754;738;702;781;604;738;642;465;11;148;37;218;11;148;37;209;7473;1859;674;4196;9869;926;6634;5486;702;989;613;65;74;9914;8743;3537;8383;6758;5344;1712;1508;1282;9465;9638;5949;2329;78883;79116;135098;7262;1405;28471;45532;75868;230319;331443;1559;1083;534;515;292;863;2568;3303;8566;1619;1471387;1470311;1465976;43209;199470;275762;65058;76292;1135692;75721;170653;1059400;888746;99226;621959
2015;RM_RIDE;25;Regi o Metropolitana de Jo o Pessoa (PB);748;797;709;741;664;733;563;701;574;444;12;191;401;247;12;191;401;237;728;1923;718;4414;9023;8462;6293;5535;664;936;993;1058;1229;988;8579;3211;818;6318;5148;1681;1728;1296;9459;9629;5251;2246;80542;81262;138343;7151;13362;2565;4007;67772;255497;375978;1928;131;576;585;298;885;2963;3122;8587;16162;1267410;1265233;1254027;35330;173034;236418;54990;63384;970272;69765;156970;906888;749917;90965;525539
2015;RM_RIDE;26;Regi o Metropolitana de Recife (PE);768;805;758;743;721;777;58;722;638;424;103;158;43;245;103;158;43;23;7332;1503;851;3745;9806;8214;7021;6019;7213;999;502;524;585;9882;8495;318;8698;6923;5606;192;1762;1414;8796;9059;5353;2163;8137;82783;142957;7696;11776;26029;40688;67687;261029;398697;2109;1381;587;612;527;1085;2859;3053;7275;14935;3903544;3903020;3836413;88357;430829;620703;153390;189873;3172027;190602;488313;2982154;2493840;332082;1705777
2015;RM_RIDE;27;Regi o Metropolitana de Macei  (AL);707;796;647;685;617;662;542;7;518;439;12;2;359;233;12;20;359;226;7276;2006;604;4308;912;7253;5483;4616;6167;877;957;1021;1203;9572;8336;2943;7857;5805;4328;1212;2136;1613;8305;8262;4591;1583;56806;57239;103697;7254;11479;22838;34117;53897;161529;233787;1363;941;512;453;315;1226;3556;3394;8815;15929;1230998;1229990;1220694;42563;182965;250309;60415;67344;934686;66444;153079;867342;714263;74324;486175
